id,parent_id,name,type,url_key,url_path,level,status,include_in_menu,product_count,is_leaf,meta_title,meta_description,meta_keywords,thumbnail_url,ancestors
49378,49372,Quần bầu,,quan-bau,quan-bau/c49378,4,active,True,204,True,Quần bầu,Quần bầu,,https://salt.tikicdn.com/cache/280x280/ts/product/32/f9/df/ce0efba52c1c2c744f5c1003b9f02528.jpg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""quan-bau/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 49372, ""level"": ""3"", ""name"": ""Thời trang bầu và sau sinh"", ""url_key"": ""thoi-trang-bau-va-sau-sinh"", ""full_url_key"": ""quan-bau/thoi-trang-bau-va-sau-sinh"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-bau-va-sau-sinh/c49372""}, {""id"": 49378, ""level"": ""4"", ""name"": ""Quần bầu"", ""url_key"": ""quan-bau"", ""full_url_key"": ""quan-bau/quan-bau"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""quan-bau/c49378""}]"
1510,4554,Quần lót nữ,,quan-lot,quan-lot/c1510,4,active,True,10000,False,Quần Lót Nữ Gợi Cảm » Các kiểu quần lót nữ đẹp 2017 tại Tiki.vn,"Thỏa sức mua sắm các mẫu quần lót nữ cao cấp, quyến rũ tại gian hàng thời trang Tiki.vn: ✓ Hàng Hiệu ✓ Giá rẻ hơn  ✓ Giao hàng Free",,https://salt.tikicdn.com/cache/280x280/ts/product/17/96/bb/bc10700362d9a4fbb0d7f6179167926a.jpg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""quan-lot/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 4554, ""level"": ""3"", ""name"": ""Đồ lót nữ"", ""url_key"": ""do-lot-nu"", ""full_url_key"": ""quan-lot/do-lot-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-lot-nu/c4554""}, {""id"": 1510, ""level"": ""4"", ""name"": ""Quần lót nữ"", ""url_key"": ""quan-lot"", ""full_url_key"": ""quan-lot/quan-lot"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""quan-lot/c1510""}]"
1509,4554,Áo ngực,,ao-nguc,ao-nguc/c1509,4,active,True,6774,False,Áo Lót Nữ Đẹp » Các mẫu áo ngực đẹp và quyến rũ 2016 tại Tiki.vn,"Thỏa sức mua sắm áo lót (áo ngực) đẹp, sexy tại gian hàng thời trang Tiki.vn: ✓ Hàng Hiệu ✓ Giá rẻ hơn  ✓ Giao hàng Free",,https://salt.tikicdn.com/assets/img/image.svg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""ao-nguc/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 4554, ""level"": ""3"", ""name"": ""Đồ lót nữ"", ""url_key"": ""do-lot-nu"", ""full_url_key"": ""ao-nguc/do-lot-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-lot-nu/c4554""}, {""id"": 1509, ""level"": ""4"", ""name"": ""Áo ngực"", ""url_key"": ""ao-nguc"", ""full_url_key"": ""ao-nguc/ao-nguc"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""ao-nguc/c1509""}]"
49380,49372,Bộ đồ bầu,,bo-do-bau,bo-do-bau/c49380,4,active,True,159,True,Bộ đồ bầu,Bộ đồ bầu,,https://salt.tikicdn.com/assets/img/image.svg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""bo-do-bau/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 49372, ""level"": ""3"", ""name"": ""Thời trang bầu và sau sinh"", ""url_key"": ""thoi-trang-bau-va-sau-sinh"", ""full_url_key"": ""bo-do-bau/thoi-trang-bau-va-sau-sinh"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-bau-va-sau-sinh/c49372""}, {""id"": 49380, ""level"": ""4"", ""name"": ""Bộ đồ bầu"", ""url_key"": ""bo-do-bau"", ""full_url_key"": ""bo-do-bau/bo-do-bau"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""bo-do-bau/c49380""}]"
49370,4553,Quần đôi,,quan-doi,quan-doi/c49370,4,active,True,61,True,Quần đôi,Quần đôi,,https://salt.tikicdn.com/cache/280x280/ts/product/9e/2e/6d/606b7ded0202f9defdfcebbc5b633a33.jpg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""quan-doi/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 4553, ""level"": ""3"", ""name"": ""Đồ đôi - Đồ gia đình"", ""url_key"": ""do-doi-do-gia-dinh"", ""full_url_key"": ""quan-doi/do-doi-do-gia-dinh"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-doi-do-gia-dinh/c4553""}, {""id"": 49370, ""level"": ""4"", ""name"": ""Quần đôi"", ""url_key"": ""quan-doi"", ""full_url_key"": ""quan-doi/quan-doi"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""quan-doi/c49370""}]"
49376,49372,Áo bầu,,ao-bau,ao-bau/c49376,4,active,True,133,True,Áo bầu,Áo bầu,,https://salt.tikicdn.com/cache/280x280/ts/product/70/3d/75/1f1f0db053a6b21c169eaf6c0710a058.jpg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""ao-bau/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 49372, ""level"": ""3"", ""name"": ""Thời trang bầu và sau sinh"", ""url_key"": ""thoi-trang-bau-va-sau-sinh"", ""full_url_key"": ""ao-bau/thoi-trang-bau-va-sau-sinh"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-bau-va-sau-sinh/c49372""}, {""id"": 49376, ""level"": ""4"", ""name"": ""Áo bầu"", ""url_key"": ""ao-bau"", ""full_url_key"": ""ao-bau/ao-bau"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""ao-bau/c49376""}]"
49382,49372,Đồ lót bầu,,do-lot-bau,do-lot-bau/c49382,4,active,True,157,True,Đồ lót bầu,Đồ lót bầu,,https://salt.tikicdn.com/cache/280x280/ts/product/81/d0/bb/abe7045c64e4ca69a90ab983ec6a1732.jpg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""do-lot-bau/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 49372, ""level"": ""3"", ""name"": ""Thời trang bầu và sau sinh"", ""url_key"": ""thoi-trang-bau-va-sau-sinh"", ""full_url_key"": ""do-lot-bau/thoi-trang-bau-va-sau-sinh"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-bau-va-sau-sinh/c49372""}, {""id"": 49382, ""level"": ""4"", ""name"": ""Đồ lót bầu"", ""url_key"": ""do-lot-bau"", ""full_url_key"": ""do-lot-bau/do-lot-bau"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-lot-bau/c49382""}]"
8347,4554,Nịt bụng,,nit-bung,nit-bung/c8347,4,active,True,277,True,Nịt bụng,Nịt bụng,,https://salt.tikicdn.com/cache/280x280/ts/product/6f/9b/33/9f05b7616fd9d3f50e5aa76963eefa3d.jpg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""nit-bung/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 4554, ""level"": ""3"", ""name"": ""Đồ lót nữ"", ""url_key"": ""do-lot-nu"", ""full_url_key"": ""nit-bung/do-lot-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-lot-nu/c4554""}, {""id"": 8347, ""level"": ""4"", ""name"": ""Nịt bụng"", ""url_key"": ""nit-bung"", ""full_url_key"": ""nit-bung/nit-bung"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""nit-bung/c8347""}]"
49374,49372,Đầm bầu,,dam-bau,dam-bau/c49374,4,active,True,734,True,Đầm bầu,Đầm bầu,,https://salt.tikicdn.com/cache/280x280/ts/product/48/08/31/a3c22275de4ec53d71b234fe6b4fa552.jpg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""dam-bau/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 49372, ""level"": ""3"", ""name"": ""Thời trang bầu và sau sinh"", ""url_key"": ""thoi-trang-bau-va-sau-sinh"", ""full_url_key"": ""dam-bau/thoi-trang-bau-va-sau-sinh"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-bau-va-sau-sinh/c49372""}, {""id"": 49374, ""level"": ""4"", ""name"": ""Đầm bầu"", ""url_key"": ""dam-bau"", ""full_url_key"": ""dam-bau/dam-bau"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""dam-bau/c49374""}]"
8344,4554,Bộ đồ lót nữ,,bo-do-lot-nu,bo-do-lot-nu/c8344,4,active,True,1745,True,Bộ đồ lót nữ,Bộ đồ lót nữ,,https://salt.tikicdn.com/assets/img/image.svg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""bo-do-lot-nu/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 4554, ""level"": ""3"", ""name"": ""Đồ lót nữ"", ""url_key"": ""do-lot-nu"", ""full_url_key"": ""bo-do-lot-nu/do-lot-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-lot-nu/c4554""}, {""id"": 8344, ""level"": ""4"", ""name"": ""Bộ đồ lót nữ"", ""url_key"": ""bo-do-lot-nu"", ""full_url_key"": ""bo-do-lot-nu/bo-do-lot-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""bo-do-lot-nu/c8344""}]"
27576,6179,Đồ bơi một mảnh,,do-boi-mot-manh,do-boi-mot-manh/c27576,4,active,True,943,True,Đồ bơi một mảnh,Đồ bơi một mảnh,,https://salt.tikicdn.com/cache/280x280/ts/product/16/56/53/0d29fd3bc46f1fc34d2c853fa357bfe9.png,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""do-boi-mot-manh/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 6179, ""level"": ""3"", ""name"": ""Trang phục bơi nữ"", ""url_key"": ""trang-phuc-boi-nu"", ""full_url_key"": ""do-boi-mot-manh/trang-phuc-boi-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""trang-phuc-boi-nu/c6179""}, {""id"": 27576, ""level"": ""4"", ""name"": ""Đồ bơi một mảnh"", ""url_key"": ""do-boi-mot-manh"", ""full_url_key"": ""do-boi-mot-manh/do-boi-mot-manh"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-boi-mot-manh/c27576""}]"
8346,1508,Đồ ngủ nữ,,do-ngu-nu,do-ngu-nu/c8346,4,active,True,7275,False,Đồ ngủ nữ,Đồ ngủ nữ,,https://salt.tikicdn.com/cache/280x280/ts/product/2a/9f/a8/79db5cfc5679ec3fe6a976aac79b8fa9.jpg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""do-ngu-nu/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 1508, ""level"": ""3"", ""name"": ""Đồ ngủ - Đồ mặc nhà nữ"", ""url_key"": ""do-ngu-do-mac-nha-nu"", ""full_url_key"": ""do-ngu-nu/do-ngu-do-mac-nha-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-ngu-do-mac-nha-nu/c1508""}, {""id"": 8346, ""level"": ""4"", ""name"": ""Đồ ngủ nữ"", ""url_key"": ""do-ngu-nu"", ""full_url_key"": ""do-ngu-nu/do-ngu-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-ngu-nu/c8346""}]"
49442,6179,Bikini,,bikini,bikini/c49442,4,active,True,255,True,Bikini,Bikini,,https://salt.tikicdn.com/assets/img/image.svg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""bikini/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 6179, ""level"": ""3"", ""name"": ""Trang phục bơi nữ"", ""url_key"": ""trang-phuc-boi-nu"", ""full_url_key"": ""bikini/trang-phuc-boi-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""trang-phuc-boi-nu/c6179""}, {""id"": 49442, ""level"": ""4"", ""name"": ""Bikini"", ""url_key"": ""bikini"", ""full_url_key"": ""bikini/bikini"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""bikini/c49442""}]"
918,915,Áo sơ mi nam,,ao-so-mi-nam,ao-so-mi-nam/c918,3,active,True,7818,False,"Áo Sơ Mi Nam Đẹp » Mua Áo Sơ Mi Nam Công Sở, Thời Trang tại Tiki.vn","Chọn mua các mẫu áo sơ mi nam đẹp, các kiểu áo sơ mi nam dài tay và ngắn tay lịch lãm tại Tiki.vn Thời Trang: ✓ Hàng Hiệu ✓ Giá rẻ hơn  ✓ Giao hàng miễn phí",,https://salt.tikicdn.com/cache/280x280/ts/product/48/aa/f9/c6233b9cf5225a8c2e8dd4513377587c.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""ao-so-mi-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 918, ""level"": ""3"", ""name"": ""Áo sơ mi nam"", ""url_key"": ""ao-so-mi-nam"", ""full_url_key"": ""ao-so-mi-nam/ao-so-mi-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""ao-so-mi-nam/c918""}]"
49432,1508,Đồ mặc nhà,,do-mac-nha,do-mac-nha/c49432,4,active,True,4253,False,Đồ mặc nhà,Đồ mặc nhà,,https://salt.tikicdn.com/assets/img/image.svg,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""do-mac-nha/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 1508, ""level"": ""3"", ""name"": ""Đồ ngủ - Đồ mặc nhà nữ"", ""url_key"": ""do-ngu-do-mac-nha-nu"", ""full_url_key"": ""do-mac-nha/do-ngu-do-mac-nha-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-ngu-do-mac-nha-nu/c1508""}, {""id"": 49432, ""level"": ""4"", ""name"": ""Đồ mặc nhà"", ""url_key"": ""do-mac-nha"", ""full_url_key"": ""do-mac-nha/do-mac-nha"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-mac-nha/c49432""}]"
27578,6179,Đồ bơi hai mảnh,,do-boi-hai-manh,do-boi-hai-manh/c27578,4,active,True,1692,True,Đồ bơi hai mảnh,Đồ bơi hai mảnh,,https://salt.tikicdn.com/cache/280x280/ts/product/64/f3/08/28ec9f29327d59ec904b65135cb0ec62.png,"[{""id"": 931, ""level"": ""2"", ""name"": ""Thời trang nữ"", ""url_key"": ""thoi-trang-nu"", ""full_url_key"": ""do-boi-hai-manh/thoi-trang-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nu/c931""}, {""id"": 6179, ""level"": ""3"", ""name"": ""Trang phục bơi nữ"", ""url_key"": ""trang-phuc-boi-nu"", ""full_url_key"": ""do-boi-hai-manh/trang-phuc-boi-nu"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""trang-phuc-boi-nu/c6179""}, {""id"": 27578, ""level"": ""4"", ""name"": ""Đồ bơi hai mảnh"", ""url_key"": ""do-boi-hai-manh"", ""full_url_key"": ""do-boi-hai-manh/do-boi-hai-manh"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-boi-hai-manh/c27578""}]"
925,915,Áo vest - Áo khoác nam,,ao-vest-ao-khoac-nam,ao-vest-ao-khoac-nam/c925,3,active,True,8048,False,Áo vest - Áo khoác nam,Áo vest - Áo khoác nam,,https://salt.tikicdn.com/cache/280x280/ts/product/18/0e/d4/db9b951e8036e79cb3e1a905853f2837.JPG,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""ao-vest-ao-khoac-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 925, ""level"": ""3"", ""name"": ""Áo vest - Áo khoác nam"", ""url_key"": ""ao-vest-ao-khoac-nam"", ""full_url_key"": ""ao-vest-ao-khoac-nam/ao-vest-ao-khoac-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""ao-vest-ao-khoac-nam/c925""}]"
27548,915,Đồ lót nam,,do-lot-nam,do-lot-nam/c27548,3,active,True,3255,False,Đồ lót nam,Đồ lót nam,,https://salt.tikicdn.com/cache/280x280/ts/product/4d/2e/2e/650b3a66f5575589830c18295e2a3d65.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""do-lot-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 27548, ""level"": ""3"", ""name"": ""Đồ lót nam"", ""url_key"": ""do-lot-nam"", ""full_url_key"": ""do-lot-nam/do-lot-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-lot-nam/c27548""}]"
917,915,Áo thun nam,,ao-thun-nam,ao-thun-nam/c917,3,active,True,10000,False,Áo Thun Nam Đẹp » Mua Áo Phông Nam Đẹp tại Tiki.vn,"Chọn mua những mẫu áo thun nam (áo phông) cổ tim cổ tròn, có cổ đẹp và độc đáo tại Tiki.vn Thời Trang. ✓ Hàng Hiệu ✓ Giá rẻ hơn  ✓ Giao hàng miễn phí. ",,https://salt.tikicdn.com/cache/280x280/ts/product/33/af/e6/91ed631fc0cb89bc33137fab096a3072.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""ao-thun-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 917, ""level"": ""3"", ""name"": ""Áo thun nam"", ""url_key"": ""ao-thun-nam"", ""full_url_key"": ""ao-thun-nam/ao-thun-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""ao-thun-nam/c917""}]"
1685,917,Áo thun nam ngắn tay không cổ,,ao-thun-nam-ngan-tay-khong-co,ao-thun-nam-ngan-tay-khong-co/c1685,4,active,True,10000,True,Áo thun nam ngắn tay không cổ,Áo thun nam ngắn tay không cổ,,https://salt.tikicdn.com/cache/280x280/ts/product/33/af/e6/91ed631fc0cb89bc33137fab096a3072.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""ao-thun-nam-ngan-tay-khong-co/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 917, ""level"": ""3"", ""name"": ""Áo thun nam"", ""url_key"": ""ao-thun-nam"", ""full_url_key"": ""ao-thun-nam-ngan-tay-khong-co/ao-thun-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""ao-thun-nam/c917""}, {""id"": 1685, ""level"": ""4"", ""name"": ""Áo thun nam ngắn tay không cổ"", ""url_key"": ""ao-thun-nam-ngan-tay-khong-co"", ""full_url_key"": ""ao-thun-nam-ngan-tay-khong-co/ao-thun-nam-ngan-tay-khong-co"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""ao-thun-nam-ngan-tay-khong-co/c1685""}]"
10382,915,Áo hoodie nam,,ao-hoodie-nam,ao-hoodie-nam/c10382,3,active,True,2536,False,Áo hoodie nam,Áo hoodie nam,,https://salt.tikicdn.com/cache/280x280/ts/product/7f/70/41/933dabb73545bec00a7e7638cd05aabf.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""ao-hoodie-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 10382, ""level"": ""3"", ""name"": ""Áo hoodie nam"", ""url_key"": ""ao-hoodie-nam"", ""full_url_key"": ""ao-hoodie-nam/ao-hoodie-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""ao-hoodie-nam/c10382""}]"
16004,915,Đồ bơi - Đồ đi biển nam,,do-boi-do-di-bien-nam,do-boi-do-di-bien-nam/c16004,3,active,True,435,False,Đồ bơi - Đồ đi biển nam,Đồ bơi - Đồ đi biển nam,,https://salt.tikicdn.com/cache/280x280/ts/product/34/cd/61/7370a7652fffea094681344637fc6ed8.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""do-boi-do-di-bien-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 16004, ""level"": ""3"", ""name"": ""Đồ bơi - Đồ đi biển nam"", ""url_key"": ""do-boi-do-di-bien-nam"", ""full_url_key"": ""do-boi-do-di-bien-nam/do-boi-do-di-bien-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-boi-do-di-bien-nam/c16004""}]"
4546,915,Áo nỉ - Áo len nam,,ao-ni-ao-len-nam,ao-ni-ao-len-nam/c4546,3,active,True,1107,False,Áo nỉ - Áo len nam,Áo nỉ - Áo len nam,,https://salt.tikicdn.com/cache/280x280/ts/product/ac/82/b9/8d9010fb09abca8c023eda2c01fb2aa4.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""ao-ni-ao-len-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 4546, ""level"": ""3"", ""name"": ""Áo nỉ - Áo len nam"", ""url_key"": ""ao-ni-ao-len-nam"", ""full_url_key"": ""ao-ni-ao-len-nam/ao-ni-ao-len-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""ao-ni-ao-len-nam/c4546""}]"
27562,915,Quần nam,,quan-nam,quan-nam/c27562,3,active,True,10000,False,Quần nam,Quần nam,,https://salt.tikicdn.com/cache/280x280/ts/product/9d/ef/32/6a7f4269d19f1d416d9f2a72de00e2f2.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""quan-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 27562, ""level"": ""3"", ""name"": ""Quần nam"", ""url_key"": ""quan-nam"", ""full_url_key"": ""quan-nam/quan-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""quan-nam/c27562""}]"
49532,915,Quần áo nam trung niên,,quan-ao-nam-trung-nien,quan-ao-nam-trung-nien/c49532,3,active,True,187,False,Quần áo nam trung niên,Quần áo nam trung niên,,https://salt.tikicdn.com/cache/280x280/ts/product/6e/33/04/669e97e31d675dd83b7b2f41f65f18fa.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""quan-ao-nam-trung-nien/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 49532, ""level"": ""3"", ""name"": ""Quần áo nam trung niên"", ""url_key"": ""quan-ao-nam-trung-nien"", ""full_url_key"": ""quan-ao-nam-trung-nien/quan-ao-nam-trung-nien"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""quan-ao-nam-trung-nien/c49532""}]"
27570,915,"Đồ ngủ, đồ mặc nhà nam",,do-ngu-do-mac-nha-nam,do-ngu-do-mac-nha-nam/c27570,3,active,True,1856,False,"Đồ ngủ, đồ mặc nhà nam","Đồ ngủ, đồ mặc nhà nam",,https://salt.tikicdn.com/cache/280x280/ts/product/aa/cb/aa/7700503d83734b0e079f8f41c524d79e.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""do-ngu-do-mac-nha-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 27570, ""level"": ""3"", ""name"": ""Đồ ngủ, đồ mặc nhà nam"", ""url_key"": ""do-ngu-do-mac-nha-nam"", ""full_url_key"": ""do-ngu-do-mac-nha-nam/do-ngu-do-mac-nha-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-ngu-do-mac-nha-nam/c27570""}]"
49516,915,Đồ đôi - Đồ gia đình nam,,do-doi-do-gia-dinh-nam,do-doi-do-gia-dinh-nam/c49516,3,active,True,754,False,Đồ đôi - Đồ gia đình nam,Đồ đôi - Đồ gia đình nam,,https://salt.tikicdn.com/cache/280x280/ts/product/cc/e2/e1/88ddab93b597af2c3ad01d6577f0ee9c.jpg,"[{""id"": 915, ""level"": ""2"", ""name"": ""Thời trang nam"", ""url_key"": ""thoi-trang-nam"", ""full_url_key"": ""do-doi-do-gia-dinh-nam/thoi-trang-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""thoi-trang-nam/c915""}, {""id"": 49516, ""level"": ""3"", ""name"": ""Đồ đôi - Đồ gia đình nam"", ""url_key"": ""do-doi-do-gia-dinh-nam"", ""full_url_key"": ""do-doi-do-gia-dinh-nam/do-doi-do-gia-dinh-nam"", ""include_in_menu"": ""1"", ""type"": null, ""url_path"": ""do-doi-do-gia-dinh-nam/c49516""}]"
