id,master_id,sku,name,url_key,url_path,short_url,type,book_cover,short_description,price,list_price,original_price,badges,badges_new,discount,discount_rate,rating_average,review_count,review_text,favourite_count,thumbnail_url,has_ebook,inventory_status,inventory_type,productset_group_name,is_fresh,seller,is_flower,has_buynow,is_gift_card,salable_type,data_version,day_ago_created,all_time_quantity_sold,meta_title,meta_description,meta_keywords,is_baby_milk,is_acoholic_drink,description,images,warranty_policy,brand,current_seller,other_sellers,specifications,product_links,gift_item_title,services_and_promotions,promitions,stock_item,quantity_sold,categories,breadcrumbs,installment_info_v2,is_seller_in_chat_whitelist,inventory,warranty_info,return_and_exchange_policy,is_tier_pricing_available,is_tier_pricing_eligible,best_price_guaranteed,benefits
76585393,76585393,1074024569422,Ampli Marshall MG30FX Gold (Công suất 30W) Amply Đàn Guitar Điện Combo Amplifier MG30GFX - Kèm Móng Gẩy DreamMaker,ampli-marshall-mg30fx-gold-cong-suat-30w-amply-dan-guitar-dien-combo-amplifier-mg30gfx-kem-mong-gay-dreammaker-p76585393,ampli-marshall-mg30fx-gold-cong-suat-30w-amply-dan-guitar-dien-combo-amplifier-mg30gfx-kem-mong-gay-dreammaker-p76585393.html?spid=76585394,https://tiki.vn/product-p76585393.html?spid=76585394,simple,,"THÔNG SỐ KỸ THUẬT:- Công suất: 30W- Trở Kháng: 4Ω- Kiểu loa: Loa tùy chỉnh (4Ω, 30w)- Bốn kênh: Clean, Crunch, OD1, OD2- Cấu hình loa: 1 × 10- Điều khiển: EQ 3 băng tần, khuếch đại, âm lượng, chín...",5499000,5499000,5499000,"[{'code': 'new_pdp', 'text': 'v1'}]",[],0,0,5,1,(1),0,https://salt.tikicdn.com/cache/280x280/ts/product/62/7e/ea/054c1332be2c69d35dcb499cd05efbc5.jpg,False,available,backorder,,False,,False,True,False,,3300,1012,3,,,,False,False,"<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://salt.tikicdn.com/ts/tmp/62/7e/ea/9c674ab9f8dfc0adb32b0e89e813bfb2.jpg"" alt=""Amply-Marshall-MG30FX-Gold -Cong-Suat 30W-Ampli-Dan-Guitar-Dien-Combo-Amplifier-Tiki"" width=""750"" height=""750"" /></p>
212256316,212256316,5102974620914,"[Pin Sạc, Bluetooth] Amply Guitar Acoustic Nux AC80 - Loa Ampli AC-80 Amplifier Hàng Chính Hãng - Kèm Móng Gẩy DreamMaker",pin-sac-bluetooth-amply-guitar-acoustic-nux-ac80-loa-ampli-ac-80-amplifier-hang-chinh-hang-kem-mong-gay-dreammaker-p212256316,pin-sac-bluetooth-amply-guitar-acoustic-nux-ac80-loa-ampli-ac-80-amplifier-hang-chinh-hang-kem-mong-gay-dreammaker-p212256316.html?spid=212256317,https://tiki.vn/product-p212256316.html?spid=212256317,simple,,"THÔNG SỐ KỸ THUẬT:- Công suất 80 watt với 1 loa trầm 6,5” và 1 loa tweeter 1”- Năng lượng pin cho 4,5 giờ hoạt động- Chức năng Bluetooth- 2 Kênh- Nút điều khiển: 2 x Gain, 2 x EFX, 2 x Reverb, 2 x...",8499000,8499000,8499000,"[{'code': 'new_pdp', 'text': 'v1'}]",[],0,0,0,0,Chưa có đánh giá,0,https://salt.tikicdn.com/cache/280x280/ts/product/6f/5e/40/a7a973a5d71dd8974b29c92ad9c27922.jpg,False,available,backorder,,False,,False,True,False,,3300,318,,,,False,False,"<p style=""text-align:center;""><img src=""https://salt.tikicdn.com/ts/tmp/6f/5e/40/5690a4c8efca2eac602a1e2c7bfc567e.jpg"" alt=""Amply-Guitar-Acoustic-Nux-AC80-Tiki"" width=""750"" height=""750"" /></p>
<p style=""text-align:center;""><img src=""https://salt.tikicdn.com/ts/tmp/68/5c/b0/09e7693ae77d734c3e28789bb33eb69f.jpg"" alt=""Cach-su-dung-Amply-Guitar-Acoustic-Nux-AC80-Tiki"" width=""750"" height=""750"" /></p>
<p style=""text-align:center;""><img src=""https://salt.tikicdn.com/ts/tmp/bf/fe/eb/087e2d65e067d0461750c45ac752e040.jpg"" alt=""Kich-thuoc-Amply-Guitar-Acoustic-Nux-AC80-Tiki"" width=""750"" height=""750"" /></p>
<p style=""text-align:left;"">THÔNG SỐ KỸ THUẬT:</p>
<p style=""text-align:left;"">- Công suất 80 watt với 1 loa trầm 6,5” và 1 loa tweeter 1”<br />- Năng lượng pin cho 4,5 giờ hoạt động<br />- Chức năng Bluetooth<br />- 2 Kênh<br />- Nút điều khiển: 2 x Gain, 2 x EFX, 2 x Reverb, 2 x Bass, 2 x Middle, 2 x Treble, Master<br />- Công tắc: EQs (Nor/Finger/Strum), Nor/Phase<br />- Hiệu ứng: Reverb<br />- Đầu vào thiết bị: giắc cắm 6,3 mm<br />- Đầu vào micro: XLR và 6,3 mm<br />- Đầu vào Aux: Jack cắm âm thanh 3,5 mm<br />- Đầu vào Footswitch: Jack cắm 6,3 mm<br />- Đầu vào drum/loop footswitch: Jack cắm 6,3 mm<br />- Đầu ra Line: Jack cắm 6,3 mm<br />- FX Loop Send / Return: Jack cắm 2 x 6,3 mm<br />- Đầu ra DI: XLR<br />- Trọng lượng: 9,9 kg<br />- Được trang bị công nghệ DSP mới nhất của NUX, Nux AC80 Stageman II mang đến âm thanh thuần khiết, phong phú<br />- Nux AC80 Stageman II có đầu ra cho cả ứng dụng sân khấu và ghi âm, đồng thời được thiết kế cho nhu cầu Audio Interface của bạn. Đầu ra XLR DI và giắc cắm đầu ra Line có thể được sử dụng làm đầu ra âm thanh tương tự để ghi âm hoặc gửi đến monitor.<br />- Hệ thống loa độ nhạy cao để chơi trên sân khấu.<br />- Chức năng phản hồi xung (IR) tạo ra âm thanh của các model guitar huyền thoại.<br />- Nux AC80 Stageman II được cài đặt 8 mẫu phản hồi xung. Kết nối Stageman II với điện thoại di động (cài đặt ứng dụng) của bạn để kích hoạt / hủy kích hoạt chức năng IR.<br />- Tích hợp bộ lặp và trống: Nux AC80 Stageman II đi kèm với một bộ chuyển đổi footswitch kép, bạn có thể dễ dàng điều khiển hiệu ứng Looper và Drum tích hợp sẵn. Bạn có thể chơi solo giống như với một ban nhạc.<br />- Kèm Móng Gẩy DreamMaker</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","[{'base_url': 'https://salt.tikicdn.com/ts/product/6f/5e/40/a7a973a5d71dd8974b29c92ad9c27922.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/6f/5e/40/a7a973a5d71dd8974b29c92ad9c27922.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/6f/5e/40/a7a973a5d71dd8974b29c92ad9c27922.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6f/5e/40/a7a973a5d71dd8974b29c92ad9c27922.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6f/5e/40/a7a973a5d71dd8974b29c92ad9c27922.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/bf/fe/eb/3bedebcd700f8df67b1685e1b260c3bf.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/bf/fe/eb/3bedebcd700f8df67b1685e1b260c3bf.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/bf/fe/eb/3bedebcd700f8df67b1685e1b260c3bf.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/bf/fe/eb/3bedebcd700f8df67b1685e1b260c3bf.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/bf/fe/eb/3bedebcd700f8df67b1685e1b260c3bf.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/6a/ec/4b/d308703dc0234dc9b25645b004457a02.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/6a/ec/4b/d308703dc0234dc9b25645b004457a02.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/6a/ec/4b/d308703dc0234dc9b25645b004457a02.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6a/ec/4b/d308703dc0234dc9b25645b004457a02.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6a/ec/4b/d308703dc0234dc9b25645b004457a02.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/4f/96/36/87e96d0165f53f420b4b87da5df7a973.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/4f/96/36/87e96d0165f53f420b4b87da5df7a973.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/4f/96/36/87e96d0165f53f420b4b87da5df7a973.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/4f/96/36/87e96d0165f53f420b4b87da5df7a973.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/4f/96/36/87e96d0165f53f420b4b87da5df7a973.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/68/5c/b0/b4514b0aaf8f9f1ebb4d87a85a517f49.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/68/5c/b0/b4514b0aaf8f9f1ebb4d87a85a517f49.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/68/5c/b0/b4514b0aaf8f9f1ebb4d87a85a517f49.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/68/5c/b0/b4514b0aaf8f9f1ebb4d87a85a517f49.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/68/5c/b0/b4514b0aaf8f9f1ebb4d87a85a517f49.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/eb/78/31/c49127d4060ed40d185fbc2be1bceb8b.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/eb/78/31/c49127d4060ed40d185fbc2be1bceb8b.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/eb/78/31/c49127d4060ed40d185fbc2be1bceb8b.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/eb/78/31/c49127d4060ed40d185fbc2be1bceb8b.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/eb/78/31/c49127d4060ed40d185fbc2be1bceb8b.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/bd/38/1f/e38f0ddb1f3fd5e75f82e4c7f36794a0.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/bd/38/1f/e38f0ddb1f3fd5e75f82e4c7f36794a0.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/bd/38/1f/e38f0ddb1f3fd5e75f82e4c7f36794a0.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/bd/38/1f/e38f0ddb1f3fd5e75f82e4c7f36794a0.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/bd/38/1f/e38f0ddb1f3fd5e75f82e4c7f36794a0.jpg'}]",,"{'id': 152794, 'name': 'Nux', 'slug': 'nux'}","{'id': 696, 'sku': '2094382473804', 'name': 'Tiến Mạnh Music', 'link': 'https://tiki.vn/cua-hang/tien-manh-music', 'logo': '75/1e/d3/cfaa9b3efb5ad3b76151be9a62f1b53a.jpg', 'price': 8499000, 'product_id': '212256317', 'store_id': 659, 'is_best_store': False, 'is_offline_installment_supported': None}",[],"[{'name': 'Content', 'attributes': [{'code': 'brand', 'name': 'Thương hiệu', 'value': 'Nux'}, {'code': 'brand_country', 'name': 'Xuất xứ thương hiệu', 'value': 'Trung Quốc'}, {'code': 'item_model_number', 'name': 'Model', 'value': 'Amply Guitar Acoustic Nux AC80'}, {'code': 'origin', 'name': 'Xuất xứ', 'value': 'Trung Quốc'}]}, {'name': 'Operation', 'attributes': [{'code': 'is_warranty_applied', 'name': 'Sản phẩm có được bảo hành không?', 'value': 'Có'}, {'code': 'warranty_form', 'name': 'Hình thức bảo hành', 'value': 'Phiếu bảo hành'}, {'code': 'warranty_time_period', 'name': 'Thời gian bảo hành', 'value': '6'}]}]",[],0 quà tặng kèm,[],[],"{'max_sale_qty': 1000, 'min_sale_qty': 1, 'preorder_date': None, 'qty': 1000}","{'id': 23462, 'name': 'Amply', 'is_leaf': True}","[{'url': '/nha-cua-doi-song/c1883', 'name': 'Nhà Cửa - Đời Sống', 'category_id': 1883}, {'url': '/nhac-cu/c10068', 'name': 'Nhạc cụ', 'category_id': 10068}, {'url': '/amply/c23462', 'name': 'Amply', 'category_id': 23462}, {'url': 'https://tiki.vn/pin-sac-bluetooth-amply-guitar-acoustic-nux-ac80-loa-ampli-ac-80-amplifier-hang-chinh-hang-kem-mong-gay-dreammaker-p212256316.html', 'name': '[Pin Sạc, Bluetooth] Amply Guitar Acoustic Nux AC80 - Loa Ampli AC-80 Amplifier Hàng Chính Hãng - Kèm Móng Gẩy DreamMaker', 'category_id': 0}]","{'title': 'Trả góp 0%', 'summary': 'Mua trước trả sau', 'redirect_url': 'https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src=pdp&masterId=212256316&pid=212256317&seller_id=696&qty=1', 'details': None}",True,"{'product_virtual_type': None, 'fulfillment_type': 'dropship'}","[{'name': 'Thời gian bảo hành', 'value': '6 Tháng'}, {'name': 'Hình thức bảo hành', 'value': 'Phiếu bảo hành'}, {'name': 'Nơi bảo hành', 'value': 'Bảo hành bởi nhà bán hàng thông qua Tiki'}, {'name': 'Hướng dẫn bảo hành', 'value': 'Xem chi tiết', 'url': 'https://hotro.tiki.vn/s/article/chinh-sach-bao-hanh-tai-tiki-nhu-the-nao'}]",Đổi trả trong<br><b>30 ngày</b><br>nếu sp lỗi.,False,False,"[{'icon': 'https://salt.tikicdn.com/ts/upload/2c/48/44/720434869e103b03aaaf1a104d91ad25.png', 'text': 'Hoàn tiền<br><b>111%</b><br>nếu hàng giả'}, {'icon': 'https://salt.tikicdn.com/ts/upload/4b/a1/23/1606089d5423e5cba05e3820ad39708e.png', 'text': 'Thông tin<br>bảo hành', 'extra_text': 'XEM CHI TIẾT', 'extra_header': 'Thông tin bảo hành', 'extra': [{'name': 'Nhà cung cấp', 'value': 'Tiến Mạnh Music'}, {'name': 'Thời gian bảo hành', 'value': '6 Tháng'}, {'name': 'Hình thức bảo hành', 'value': 'Phiếu bảo hành'}, {'name': 'Nơi bảo hành', 'value': 'Bảo hành bởi nhà bán hàng thông qua Tiki'}, {'name': 'Hướng dẫn bảo hành', 'value': 'Xem chi tiết', 'url': 'https://hotro.tiki.vn/s/article/chinh-sach-bao-hanh-tai-tiki-nhu-the-nao'}]}, {'icon': 'https://salt.tikicdn.com/ts/upload/63/75/6a/144ada409519d72e2978ad2c61bc02a7.png', 'text': 'Đổi trả trong<br><b>30 ngày</b><br>nếu sp lỗi.'}]"
57440307,57440307,4379195488587,"[Bluetooth, Có Khay Pin] Ampli Đàn Guitar Acoustic AGA SC-X3P Thế hệ mới thay cho SC40B Amplifier SCX3P Hàng Chính Hãng - Kèm Móng Gẩy DreamMaker",bluetooth-pin-sac-ampli-dan-guitar-acoustic-aga-sc-x3p-the-he-moi-thay-cho-sc40b-amplifier-scx3p-hang-chinh-hang-kem-mong-gay-dreammaker-p57440307,bluetooth-pin-sac-ampli-dan-guitar-acoustic-aga-sc-x3p-the-he-moi-thay-cho-sc40b-amplifier-scx3p-hang-chinh-hang-kem-mong-gay-dreammaker-p57440307.html?spid=57440308,https://tiki.vn/product-p57440307.html?spid=57440308,simple,,"THÔNG SỐ KỸ THUẬT:- Ampli Acoustic AGA là dòng ampli chuyên cho Nhạc Cụ Acoustic (Acoustic Guitar, Classic G) được sản xuất bởi Mings Musical Instrument Hong Kong, công ty nổi tiếng chuyên sản x...",3799000,3799000,3799000,"[{'code': 'new_pdp', 'text': 'v1'}]",[],0,0,4.5,2,(2),0,https://salt.tikicdn.com/cache/280x280/ts/product/e9/10/9b/cc5a31cf42f8b94fd61f4337ae6da56f.jpg,False,available,backorder,,False,,False,True,False,,3300,1221,4,,,,False,False,"<p style=""text-align: center;""><iframe src=""//www.youtube.com/embed/CRdBI8G7Pc4?t"" width=""600"" height=""336"" allowfullscreen=""allowfullscreen""></iframe></p>
<p style=""text-align: center;""><img src=""https://salt.tikicdn.com/ts/tmp/e9/10/9b/1d9c5ff54b2c23959116c3de613c5753.jpg"" alt=""Ampli-Dan-Acoustic-va-Classic-Giutar-AGA-SC-40-III iii"" width=""750"" height=""750"" /></p>
<p style=""text-align: center;""><img src=""https://salt.tikicdn.com/ts/tmp/9d/77/99/5e44fa39fcd322d11296bc297f6504c8.jpg"" alt=""Mat-truoc-Ampli-Dan-Acoustic-va-Classic-Giutar-AGA-SC-40-B"" width=""750"" height=""750"" /></p>
<p style=""text-align: center;""><img src=""https://salt.tikicdn.com/ts/tmp/c1/fb/9e/5e37aa6b77694529213cf67191bddee7.jpg"" alt=""Mat-truoc-Ampli-Dan-Acoustic-va-Classic-Giutar-AGA-SC-40-B"" width=""750"" height=""750"" /></p>
<p style=""text-align: center;""><img src=""https://salt.tikicdn.com/ts/tmp/89/49/7a/cb89cef1a2bb3b7e047d4d86cc0025de.jpg"" alt=""Cong-cam-Ampli-Dan-Acoustic-va-Classic-Giutar-AGA-SC-40-B"" width=""750"" height=""750"" /></p>
<p style=""text-align: left;"">THÔNG SỐ KỸ THUẬT:</p>
<p style=""text-align: left;"">- Ampli Acoustic AGA là dòng ampli chuyên cho Nhạc Cụ Acoustic (Acoustic Guitar, Classic G) được sản xuất bởi Mings Musical Instrument Hong Kong, công ty nổi tiếng chuyên sản xuất EQ và Ampli của Hong Kong. Đây là công ty sản xuất các dòng OEM EQ Fishman (Mỹ) trong nhiều năm.<br />- Ampli AGA SC-X3P cho âm thanh Acoustic chân thực, tích hợp hiệu ứng chuyên sâu Chorus và Reverb, tích hợp cổng Mic để vừa đàn vừa hát, có thể cắm Mic 3 chân hoặc Mic chân 6.35mm tùy ý, cổng Aux in để phát nhạc từ điện thoại vào Ampli<br />- Có các nút điều chỉnh Equalization cho Treble, mid và Bass.<br />- Effect Chorus và Reverb cũng được tích hợp vào trong bộ loa khiến âm thanh trở nên trong và sáng hơn.<br />- Đây là lựa chọn hàng đầu cho người chơi Acoustic với giá cả hợp lý và chất lượng âm thanh tuyệt vời.</p>
